#id; #coord; #cycle; 
2; {160.38606569300777,86.5,0.0}; 72
3; {156.42249574602846,86.5,0.0}; 72
4; {293.5000000000002,15.5,0.0}; 72
5; {168.5,136.5,0.0}; 72
0; {70.5,16.5,0.0}; 73
1; {164.49507680165613,86.5,0.0}; 73
2; {162.38606569300777,86.5,0.0}; 73
3; {158.42249574602846,86.5,0.0}; 73
4; {293.5,17.5,0.0}; 73
5; {166.5,136.5,0.0}; 73
0; {70.5,16.5,0.0}; 74
1; {166.49507680165613,86.5,0.0}; 74
2; {164.38606569300777,86.5,0.0}; 74
3; {160.42249574602846,86.5,0.0}; 74
4; {293.5,17.5,0.0}; 74
5; {165.5,135.5,0.0}; 74
0; {70.5,16.5,0.0}; 75
1; {168.49507680165613,86.5,0.0}; 75
2; {166.38606569300777,86.5,0.0}; 75
3; {162.42249574602846,86.5,0.0}; 75
4; {293.5,17.5,0.0}; 75
5; {165.5,133.5,0.0}; 75
0; {70.5,16.5,0.0}; 76
